년도,라운드,구단,감독,상대,점유율,패스성공률(%),패스 성공,키패스,공격진영 패스,중앙지역 패스,수비진영 패스,롱패스,중거리패스,단거리패스,전방패스,횡패스,후방패스,크로스,패스,공격진영 패스 비율,단거리패스 비율,전방패스 비율
2024,22,전북,김두현,제주,43.9,0.85,377,3,57,220,100,34,131,212,127,161,89,3,443.0,0.12866817155756208,0.4785553047404063,0.2866817155756208
2024,22,제주,김학범,전북,56.1,0.88,529,7,84,321,124,36,219,274,166,239,124,6,601.0,0.13976705490848584,0.4559068219633943,0.2762063227953411
2024,22,서울,김기동,대전,56.8,0.89,575,12,143,370,62,30,196,349,176,266,133,4,646.0,0.22136222910216719,0.5402476780185759,0.2724458204334365
2024,22,대전,황선홍,서울,43.2,0.84,371,7,49,180,142,37,127,207,126,136,109,6,441.0,0.1111111111111111,0.46938775510204084,0.2857142857142857
2024,23,울산,이경수,서울,55.2,0.87,457,2,82,231,144,36,168,253,154,180,123,1,525.0,0.15619047619047619,0.4819047619047619,0.29333333333333333
2024,23,서울,김기동,울산,44.8,0.86,396,4,100,220,76,32,128,236,138,166,92,6,460.0,0.21739130434782608,0.5130434782608696,0.3
2024,23,대전,황선홍,강원,52.8,0.87,482,3,31,241,210,44,242,196,138,212,132,1,554.0,0.05595667870036101,0.35379061371841153,0.2490974729241877
2024,23,강원,윤정환,대전,47.2,0.88,463,6,77,299,87,28,143,292,152,191,120,4,526.0,0.14638783269961977,0.5551330798479087,0.2889733840304182
2024,23,제주,김학범,포항,49.6,0.86,426,12,53,245,128,33,166,227,145,171,110,7,495.0,0.10707070707070707,0.4585858585858586,0.29292929292929293
2024,23,포항,김성재1,제주,50.4,0.87,435,3,33,249,153,33,175,227,136,189,110,3,500.0,0.066,0.454,0.272
2024,23,광주,이정효,인천,59.4,0.92,510,8,104,321,85,37,238,235,161,221,128,4,554.0,0.18772563176895307,0.42418772563176893,0.29061371841155237
2024,23,인천,변재섭,광주,40.6,0.85,391,5,29,172,190,37,169,185,132,152,107,3,460.0,0.06304347826086956,0.40217391304347827,0.28695652173913044
2024,23,수원FC,김은중,대구,63.2,0.91,657,8,117,417,123,43,234,380,235,263,159,3,721.0,0.1622746185852982,0.5270457697642164,0.3259361997226075
2024,23,대구,박창현,수원FC,36.8,0.83,282,8,78,143,61,26,109,147,115,104,63,6,339.0,0.23008849557522124,0.4336283185840708,0.3392330383480826
2024,23,김천,정정용,전북,68.3,0.93,616,23,216,296,104,25,237,354,211,257,148,10,662.0,0.32628398791540786,0.5347432024169184,0.3187311178247734
2024,23,전북,김두현,김천,31.7,0.76,216,1,31,103,82,33,70,113,81,79,56,3,284.0,0.10915492957746478,0.397887323943662,0.2852112676056338
2024,24,전북,김두현,울산,48.8,0.89,405,7,78,233,94,26,167,212,143,168,94,5,455.0,0.17142857142857143,0.46593406593406594,0.3142857142857143
2024,24,울산,이경수,전북,51.2,0.85,425,5,72,189,164,43,183,199,126,186,113,4,500.0,0.144,0.398,0.252
2024,24,강원,윤정환,제주,53.6,0.89,518,14,93,253,172,39,185,294,152,222,144,8,582.0,0.15979381443298968,0.5051546391752577,0.2611683848797251
2024,24,제주,김학범,강원,46.4,0.88,458,7,62,275,121,29,145,284,145,195,118,5,520.0,0.11923076923076924,0.5461538461538461,0.27884615384615385
2024,24,인천,변재섭,수원FC,60.6,0.9,571,4,66,387,118,40,235,296,169,259,143,3,634.0,0.10410094637223975,0.4668769716088328,0.2665615141955836
2024,24,수원FC,김은중,인천,39.4,0.84,324,7,39,163,122,31,122,171,114,129,81,2,385.0,0.1012987012987013,0.44415584415584414,0.2961038961038961
2024,24,대구,박창현,광주,48.2,0.89,434,8,94,224,116,34,177,223,143,185,106,6,487.0,0.19301848049281314,0.45790554414784396,0.2936344969199179
2024,24,광주,이정효,대구,51.8,0.89,387,3,66,212,109,21,137,229,134,153,100,2,434.0,0.15207373271889402,0.5276497695852534,0.3087557603686636
2024,24,서울,김기동,김천,43,0.87,337,9,55,162,120,32,142,163,123,145,69,5,387.0,0.1421188630490956,0.42118863049095606,0.3178294573643411
2024,24,김천,정정용,서울,57,0.88,459,4,82,277,100,34,169,256,150,199,110,3,521.0,0.15738963531669867,0.491362763915547,0.28790786948176583
2024,24,대전,황선홍,포항,49.3,0.89,508,7,101,322,85,23,156,329,157,241,110,3,570.0,0.17719298245614035,0.5771929824561404,0.2754385964912281
2024,24,포항,박태하,대전,50.7,0.86,450,4,44,213,193,38,158,254,146,175,129,3,523.0,0.0841300191204589,0.48565965583174,0.27915869980879543
2024,25,제주,김학범,울산,42,0.87,336,9,53,174,109,18,119,199,122,111,103,3,386.0,0.13730569948186527,0.5155440414507773,0.3160621761658031
2024,25,울산,이경수,제주,58,0.88,484,7,79,292,113,40,185,259,150,211,123,6,550.0,0.14363636363636365,0.4709090909090909,0.2727272727272727
2024,25,강원,윤정환,전북,47.2,0.88,427,11,66,196,165,30,140,257,127,174,126,2,485.0,0.1360824742268041,0.5298969072164949,0.2618556701030928
2024,25,전북,김두현,강원,52.8,0.89,438,1,60,289,89,40,158,240,146,185,107,3,492.0,0.12195121951219512,0.4878048780487805,0.2967479674796748
2024,25,광주,이정효,수원FC,45.2,0.84,317,6,38,166,113,22,131,164,119,116,82,4,377.0,0.10079575596816977,0.4350132625994695,0.3156498673740053
2024,25,수원FC,김은중,광주,54.8,0.88,466,7,92,261,113,37,204,225,145,197,124,4,529.0,0.17391304347826086,0.42533081285444235,0.2741020793950851
2024,25,대구,박창현,대전,47.5,0.91,371,9,56,258,57,22,144,205,122,154,95,6,407.0,0.1375921375921376,0.5036855036855037,0.29975429975429974
2024,25,대전,황선홍,대구,52.5,0.88,422,4,81,224,117,26,160,236,119,200,103,2,479.0,0.16910229645093947,0.49269311064718163,0.24843423799582465
2024,25,인천,변재섭,서울,51.4,0.86,403,8,76,246,81,26,150,227,137,159,107,7,468.0,0.1623931623931624,0.48504273504273504,0.29273504273504275
2024,25,서울,김기동,인천,48.6,0.83,390,5,79,183,128,28,156,206,120,169,101,5,469.0,0.16844349680170576,0.43923240938166314,0.255863539445629
2024,25,포항,박태하,김천,61.2,0.89,516,6,83,305,128,42,183,291,188,200,128,5,579.0,0.14335060449050085,0.5025906735751295,0.32469775474956825
2024,25,김천,정정용,포항,38.8,0.81,265,5,52,147,66,26,108,131,109,96,60,3,327.0,0.15902140672782875,0.40061162079510704,0.3333333333333333
