년도,라운드,구단,감독,상대,점유율,패스성공률(%),패스 성공,키패스,공격진영 패스,중앙지역 패스,수비진영 패스,롱패스,중거리패스,단거리패스,전방패스,횡패스,후방패스,크로스,패스,공격진영 패스 비율,단거리패스 비율,전방패스 비율
2024,22,천안,김태완,수원,43.7,0.78,298,5,34,183,81,37,118,143,99,135,64,2,382.0,0.08900523560209424,0.3743455497382199,0.2591623036649215
2024,22,수원,변성환,천안,56.3,0.88,450,13,79,243,128,27,186,237,178,170,102,7,511.0,0.15459882583170254,0.4637964774951076,0.34833659491193736
2024,22,부천,이영민,김포,43.8,0.79,264,9,43,135,86,24,70,170,91,95,78,4,334.0,0.12874251497005987,0.5089820359281437,0.27245508982035926
2024,22,김포,고정운,부천,56.2,0.79,362,4,58,250,54,29,138,195,132,135,95,3,458.0,0.12663755458515283,0.425764192139738,0.28820960698689957
2024,22,안양,유병훈,부산,48.9,0.84,406,9,113,222,71,37,152,217,158,153,95,8,483.0,0.23395445134575568,0.4492753623188406,0.32712215320910976
2024,22,부산,유경렬,안양,51.1,0.82,386,1,67,235,84,19,122,245,158,130,98,1,470.0,0.1425531914893617,0.5212765957446809,0.33617021276595743
2024,22,서울E,김도균,성남,42.4,0.84,330,7,50,182,98,25,115,190,117,139,74,2,392.0,0.12755102040816327,0.4846938775510204,0.29846938775510207
2024,22,성남,최철우,서울E,57.6,0.86,434,4,29,274,131,44,179,211,129,194,111,5,504.0,0.057539682539682536,0.41865079365079366,0.25595238095238093
2024,23,경남,박동혁,부천,47.6,0.83,336,5,63,197,76,25,124,187,111,141,84,4,404.0,0.15594059405940594,0.4628712871287129,0.2747524752475248
2024,23,부천,이영민,경남,52.4,0.87,427,9,58,250,119,29,113,285,156,176,95,2,490.0,0.11836734693877551,0.5816326530612245,0.3183673469387755
2024,23,전남,이장관,부산,59.4,0.87,447,11,97,263,87,41,171,235,161,176,110,7,513.0,0.18908382066276802,0.4580896686159844,0.3138401559454191
2024,23,부산,조성환,전남,40.6,0.85,333,4,64,166,103,24,95,214,118,122,93,2,391.0,0.1636828644501279,0.5473145780051151,0.30179028132992325
2024,23,수원,변성환,충북청주,67.4,0.88,494,5,72,336,86,33,219,242,157,212,125,4,561.0,0.12834224598930483,0.43137254901960786,0.2798573975044563
2024,23,충북청주,최윤겸,수원,32.6,0.68,162,2,12,82,68,12,46,104,69,47,46,0,238.0,0.05042016806722689,0.4369747899159664,0.28991596638655465
2024,23,김포,고정운,안양,39.8,0.72,198,6,34,110,54,37,79,82,74,79,45,4,275.0,0.12363636363636364,0.29818181818181816,0.2690909090909091
2024,23,안양,유병훈,김포,60.2,0.86,443,6,70,247,126,36,184,223,162,175,106,2,515.0,0.13592233009708737,0.4330097087378641,0.3145631067961165
2024,23,충남아산,김현석,안산,42.6,0.9,378,4,69,209,100,37,132,209,134,151,93,4,420.0,0.16428571428571428,0.4976190476190476,0.319047619047619
2024,23,안산,송경섭,충남아산,57.4,0.92,598,3,82,366,150,44,197,357,176,272,150,1,650.0,0.12615384615384614,0.5492307692307692,0.27076923076923076
2024,23,서울E,김도균,천안,48.9,0.86,394,4,54,250,90,21,156,217,149,147,98,4,458.0,0.11790393013100436,0.4737991266375546,0.32532751091703055
2024,23,천안,김태완,서울E,51.1,0.84,375,6,50,206,119,35,175,165,125,158,92,3,446.0,0.11210762331838565,0.36995515695067266,0.2802690582959641
2024,24,부산,조성환,경남,47.3,0.83,373,6,42,200,131,30,92,251,132,131,110,2,449.0,0.0935412026726058,0.5590200445434298,0.29398663697104677
2024,24,경남,박동혁,부산,52.7,0.86,401,5,76,247,78,30,148,223,157,160,84,2,466.0,0.1630901287553648,0.47854077253218885,0.3369098712446352
2024,24,부천,이영민,수원,45.3,0.81,304,13,59,159,86,21,101,182,115,116,73,7,375.0,0.15733333333333333,0.48533333333333334,0.30666666666666664
2024,24,수원,변성환,부천,54.7,0.85,416,5,45,240,131,36,150,230,151,160,105,3,489.0,0.09202453987730061,0.4703476482617587,0.30879345603271985
2024,24,성남,최철우,전남,39.6,0.82,284,7,47,157,80,28,101,155,103,115,66,7,346.0,0.13583815028901733,0.4479768786127168,0.2976878612716763
2024,24,전남,이장관,성남,60.4,0.84,397,4,43,225,129,32,165,200,137,153,107,3,472.0,0.09110169491525423,0.423728813559322,0.2902542372881356
2024,24,김포,고정운,서울E,44.5,0.81,326,5,40,178,108,40,141,145,105,136,85,6,402.0,0.09950248756218906,0.36069651741293535,0.26119402985074625
2024,24,서울E,김도균,김포,55.5,0.88,445,10,59,287,99,42,150,253,166,157,122,5,505.0,0.11683168316831684,0.500990099009901,0.3287128712871287
2024,24,충북청주,최윤겸,충남아산,57.7,0.89,499,5,54,331,114,32,170,297,161,203,135,3,560.0,0.09642857142857143,0.5303571428571429,0.2875
2024,24,충남아산,김현석,충북청주,42.3,0.76,266,5,34,155,77,27,104,135,92,98,76,3,350.0,0.09714285714285714,0.38571428571428573,0.26285714285714284
2024,24,안산,송경섭,안양,57.5,0.88,490,4,77,288,125,23,202,265,155,198,137,2,556.0,0.13848920863309352,0.4766187050359712,0.2787769784172662
2024,24,안양,유병훈,안산,42.5,0.86,346,11,64,196,86,30,144,172,126,121,99,9,402.0,0.15920398009950248,0.42786069651741293,0.31343283582089554
2024,25,안양,유병훈,충남아산,45.9,0.83,356,4,39,242,75,22,140,194,113,142,101,3,428.0,0.0911214953271028,0.4532710280373832,0.26401869158878505
2024,25,충남아산,김현석,안양,54.1,0.89,418,9,62,246,110,38,167,213,155,169,94,10,469.0,0.13219616204690832,0.4541577825159915,0.3304904051172708
2024,25,성남,최철우,부천,64.3,0.88,473,8,89,282,102,37,175,261,148,209,116,5,537.0,0.16573556797020483,0.4860335195530726,0.2756052141527002
2024,25,부천,이영민,성남,35.7,0.83,253,4,50,136,67,21,67,165,95,111,47,2,304.0,0.16447368421052633,0.5427631578947368,0.3125
2024,25,경남,박동혁,천안,52.4,0.82,279,8,66,172,41,28,97,154,112,117,50,8,340.0,0.19411764705882353,0.45294117647058824,0.32941176470588235
2024,25,천안,김태완,경남,47.6,0.75,245,6,70,122,53,25,65,155,79,100,66,2,326.0,0.2147239263803681,0.4754601226993865,0.24233128834355827
2024,25,전남,이장관,서울E,53.9,0.87,423,10,70,234,119,26,153,244,165,138,120,5,486.0,0.1440329218106996,0.5020576131687243,0.3395061728395062
2024,25,서울E,김도균,전남,46.1,0.9,401,11,84,207,110,25,147,229,161,147,93,6,445.0,0.18876404494382024,0.5146067415730337,0.36179775280898874
2024,25,부산,조성환,충북청주,49.9,0.88,457,5,50,253,154,28,177,252,172,171,114,0,519.0,0.09633911368015415,0.48554913294797686,0.33140655105973027
2024,25,충북청주,최윤겸,부산,50.1,0.88,478,4,58,315,105,45,169,264,155,201,122,2,543.0,0.10681399631675875,0.4861878453038674,0.285451197053407
2024,25,김포,고정운,수원,41.5,0.81,307,7,52,171,84,33,116,158,114,122,71,3,379.0,0.13720316622691292,0.41688654353562005,0.3007915567282322
2024,25,수원,변성환,김포,58.5,0.9,497,7,75,273,149,32,248,217,178,204,115,5,552.0,0.1358695652173913,0.39311594202898553,0.322463768115942
2024,26,안산,송경섭,부천,57,0.88,485,7,73,277,135,30,169,286,176,203,106,5,551.0,0.132486388384755,0.5190562613430127,0.3194192377495463
2024,26,부천,이영민,안산,43,0.84,355,11,77,201,77,32,127,196,127,137,91,5,422.0,0.18246445497630331,0.46445497630331756,0.3009478672985782
2024,26,서울E,김도균,부산,39.1,0.87,364,8,49,215,100,22,138,204,145,141,78,1,418.0,0.11722488038277512,0.4880382775119617,0.34688995215311
2024,26,부산,조성환,서울E,60.9,0.91,555,9,68,295,192,54,206,295,183,231,141,3,609.0,0.1116584564860427,0.48440065681444994,0.30049261083743845
2024,26,김포,고정운,경남,40.1,0.75,217,10,48,91,78,19,88,110,89,84,44,2,289.0,0.16608996539792387,0.3806228373702422,0.3079584775086505
2024,26,경남,박동혁,김포,59.9,0.85,385,8,76,248,61,29,148,208,144,158,83,5,452.0,0.168141592920354,0.46017699115044247,0.3185840707964602
2024,26,천안,김태완,전남,43.8,0.83,330,8,51,191,88,24,139,167,126,143,61,4,397.0,0.12846347607052896,0.42065491183879095,0.31738035264483627
2024,26,전남,이장관,천안,56.2,0.87,409,10,63,217,129,44,153,212,141,156,112,4,470.0,0.13404255319148936,0.451063829787234,0.3
2024,26,수원,변성환,안양,47.3,0.85,377,6,53,210,114,36,170,171,120,153,104,4,443.0,0.11963882618510158,0.3860045146726862,0.2708803611738149
2024,26,안양,유병훈,수원,52.7,0.85,415,7,59,230,126,29,172,214,152,172,91,4,488.0,0.12090163934426229,0.4385245901639344,0.3114754098360656
2024,26,충북청주,최윤겸,성남,54.7,0.89,500,5,57,303,140,42,165,293,167,198,135,4,561.0,0.10160427807486631,0.5222816399286988,0.2976827094474153
2024,26,성남,김해운,충북청주,45.3,0.81,331,2,36,199,96,32,118,181,119,124,88,2,408.0,0.08823529411764706,0.44362745098039214,0.2916666666666667
2024,27,경남,박동혁,충북청주,43.8,0.74,238,5,37,150,51,28,62,148,99,87,52,5,321.0,0.11526479750778816,0.46105919003115264,0.308411214953271
2024,27,충북청주,최윤겸,경남,56.2,0.81,328,5,37,198,93,22,93,213,116,111,101,4,404.0,0.09158415841584158,0.5272277227722773,0.2871287128712871
2024,27,김포,고정운,안산,36.6,0.81,305,6,43,170,92,30,100,175,107,115,83,4,376.0,0.11436170212765957,0.4654255319148936,0.2845744680851064
2024,27,안산,이관우,김포,63.4,0.9,665,4,67,447,151,24,260,381,192,317,156,3,738.0,0.09078590785907859,0.516260162601626,0.2601626016260163
2024,27,성남,김해운,천안,58.1,0.88,371,5,37,222,112,27,137,207,130,145,96,7,421.0,0.08788598574821853,0.4916864608076009,0.3087885985748218
2024,27,천안,김태완,성남,41.9,0.83,252,7,39,151,62,25,95,132,94,102,56,7,303.0,0.12871287128712872,0.43564356435643564,0.3102310231023102
2024,27,수원,변성환,전남,43,0.85,404,6,48,173,183,32,164,208,142,161,101,2,475.0,0.10105263157894737,0.4378947368421053,0.29894736842105263
2024,27,전남,이장관,수원,57,0.88,431,6,67,246,118,40,182,209,146,175,110,4,489.0,0.13701431492842536,0.4274028629856851,0.2985685071574642
2024,27,부천,이영민,서울E,43,0.84,340,7,56,192,92,27,126,187,123,144,73,3,404.0,0.13861386138613863,0.4628712871287129,0.30445544554455445
2024,27,서울E,김도균,부천,57,0.9,486,5,68,340,78,28,189,269,184,192,110,4,540.0,0.1259259259259259,0.4981481481481482,0.34074074074074073
2024,27,충남아산,김현석,부산,54.3,0.91,482,7,108,299,75,36,188,258,151,210,121,3,529.0,0.20415879017013233,0.4877126654064272,0.28544423440453687
2024,27,부산,조성환,충남아산,45.7,0.87,360,2,29,226,105,28,120,212,121,159,80,4,413.0,0.07021791767554479,0.513317191283293,0.2929782082324455

